Zipcode,Median Age,Household Income,Per Capita Income,Employment rate,Has Starbucks
44062,25,46379,15350,0.390309292,N
44064,41.9,65972,28804,0.5650358,N
44065,46.7,56005,32006,0.541118788,N
44067,43.6,67917,33964,0.55804859,Y
44070,45.3,59288,30095,0.558169297,Y
44072,50.9,64115,49214,0.486396972,N
44074,31.6,55634,22586,0.501310339,N
44076,30.8,40805,16807,0.466840618,N
44077,38.7,55681,27036,0.528597295,N
44080,47.8,70069,32082,0.480620155,N
44081,43,61217,26565,0.500811329,N
44082,34.5,39122,16310,0.495568685,N
44084,43.5,52406,25350,0.518630969,N
44085,46.8,49805,23191,0.497056089,N
44086,45.9,54213,26377,0.568730786,N
44087,40.4,67840,36104,0.540239641,Y
44089,46.5,51442,27395,0.513364287,N
44090,42.2,59867,25984,0.520537194,N
44092,43.4,47352,26450,0.527814253,N
44093,37.8,32344,20559,0.376811594,N
44094,44.1,56278,33286,0.567696836,Y
44095,43.9,50685,26653,0.556719127,N
44099,36.7,60658,19460,0.413398693,N
44102,33.2,24609,15648,0.476695589,Y
44103,41.7,18411,12804,0.420289049,N
44104,28.6,14603,9194,0.350752993,N
44105,35.9,25441,14418,0.454975302,N
44106,28.7,22602,21901,0.461760133,Y
44107,34.8,43190,27810,0.608508834,N
44108,36.9,23174,17488,0.434391639,N
44109,36.4,30139,16725,0.4922653,Y
44110,37.7,21764,13134,0.432640893,N
44111,38.8,39473,22172,0.522804494,Y
44112,41.8,22220,14776,0.424733324,N
44113,32.4,32682,28065,0.530396662,Y
44114,32.9,22180,28836,0.552046784,Y
44115,23.5,12457,12536,0.462809917,Y
44116,46.2,67645,45136,0.508329202,Y
44117,46.8,26028,20746,0.461850101,N
44118,34.9,54635,30846,0.524605829,Y
44119,41.3,42590,24044,0.561962203,N
44120,39.5,29643,25540,0.456337951,N
44121,37.2,53095,26685,0.570943101,N
44122,45.8,74054,48811,0.487216483,Y
44123,40.2,40819,23685,0.535952024,N
44124,44.1,55969,38421,0.528745622,Y
44125,40.7,43693,22187,0.526769811,Y
44126,41.9,52988,30495,0.552611021,Y
44127,37.9,17891,12213,0.425671251,N
44128,42.4,32691,18297,0.458927428,N
44129,38.1,50296,23623,0.530416951,Y
44130,44,48212,26547,0.520945732,Y
44131,48.3,66845,33940,0.5223712,Y
44132,34.4,37229,21115,0.509977827,N
44133,43.6,66609,34268,0.574517884,N
44134,43.7,49141,24806,0.554513111,Y
44135,39.7,38039,20237,0.510468878,N
44136,42.9,71537,36334,0.556353055,Y
44137,40.7,36689,19417,0.496360485,N
44138,42.6,68311,31333,0.54060346,N
44139,43.5,96750,46768,0.517843835,Y
44140,43.7,83679,43498,0.54,N
44141,47,89920,49412,0.536576577,Y
44142,43,49010,23893,0.521802782,N
44143,48.5,60265,34714,0.556479787,N
44144,40.4,41674,22879,0.517225455,Y
44145,45.1,76358,46684,0.520459572,Y
44146,43.1,41850,23537,0.533764658,N
44147,42.1,76021,37217,0.53996172,Y
44149,46,82540,38854,0.534296602,N
44201,47.5,54871,24706,0.553593556,N
44202,45,79805,40071,0.532911522,Y
44203,41,44205,22680,0.514560054,N
44212,39.3,65113,28682,0.565855657,Y
44214,40.7,60169,25555,0.563130101,N
44215,40.2,51048,25747,0.572115385,N
44216,42.3,66565,28818,0.554681842,N
44217,39.4,48719,21028,0.502604813,N
44221,37.3,45773,23968,0.558158996,Y
44223,42.4,58071,31553,0.520639439,Y
44224,40.2,63111,32582,0.545769061,Y
44230,46.2,51944,28081,0.525915942,N
44231,40,49814,22192,0.525913043,N
44233,46.7,78507,37644,0.567928442,N
44234,35.2,56103,24306,0.561880019,N
44235,31.9,52069,18959,0.433816425,N
44236,43.3,112794,49253,0.497487835,Y
44240,27.5,41997,24181,0.602862817,Y
44241,37.6,60196,27341,0.598680153,Y
44250,43.3,34313,20652,0.63972485,N
44251,52.6,73021,47881,0.504972376,N
44253,46.5,74662,29826,0.571737118,N
44254,43.3,47569,22958,0.527968393,N
44255,41.6,51950,24615,0.615019011,Y
44256,40.2,71378,32693,0.523217181,Y
44260,42.4,56798,26052,0.55482056,N
44262,42.8,64628,35059,0.559927725,N
44264,47,75134,36924,0.569039284,N
44266,40.3,48952,22933,0.534092932,N
44270,40.4,49835,25333,0.500910747,N
44272,38.1,62083,24053,0.56226784,N
44273,44.5,65368,30043,0.502386635,Y
44274,46.4,23472,15656,0.265734266,N
44275,39.3,59583,24577,0.549019608,N
44276,40.2,52330,24753,0.534858968,N
44278,45.8,55360,28370,0.488511544,N
44280,48.2,71929,34967,0.567917784,N
44281,40.3,60860,29567,0.510502464,Y
44286,48.4,84179,44236,0.48030966,N
44287,38.4,49839,20342,0.51614143,N
44288,37.5,39653,17979,0.492556803,N
44301,33.1,35821,20217,0.51522293,N
44302,36.1,25500,17517,0.541755189,N
44303,44,48065,34225,0.58546169,N
44304,21,20114,10999,0.499910889,Y
44305,37.6,36944,18868,0.534316635,N
44306,32.7,25128,13889,0.451494541,N
44307,42.6,15900,14921,0.406174957,N
44308,36.3,8536,9887,0.481632653,N
44310,35.6,31668,16762,0.485360842,N
44311,23.3,15945,10106,0.425277259,N
44312,42.9,46260,23540,0.5438602,Y
44313,41,48852,31436,0.536345537,Y
44314,38.7,34268,17697,0.510870712,N
44319,44.3,54834,29480,0.570702158,N
44320,39.3,31559,18168,0.48473714,N
44321,38.4,75000,39404,0.540480814,N
44333,48.2,77530,47435,0.503478777,Y
44401,47.9,61654,27498,0.504613201,N
44402,40.6,56074,22466,0.489740082,N
44403,50.8,40272,24401,0.427429428,N
44404,50,48189,21101,0.43735363,N
44405,40.5,32835,17781,0.428729418,N
44406,44.3,67320,36541,0.534316899,Y
44408,46.2,48480,22758,0.453080023,N
44410,46.2,52778,29519,0.50781836,N
44411,41.2,54103,21930,0.556676273,N
44412,43.9,58929,29145,0.582061069,N
44413,42.3,41274,21337,0.49868213,N
44417,45,55250,24604,0.535087719,N
44418,39.3,71667,25389,0.482923497,N
44420,41.2,44234,22574,0.497982821,N
44423,38.1,47992,19744,0.537158659,N
44425,46.2,43161,24308,0.516865417,N
44427,37.8,51607,18869,0.400662252,N
44428,48.7,44082,22167,0.542290289,N
44429,46.8,49432,27572,0.541356331,N
44430,36,39753,17199,0.344202899,N
44431,44.5,42426,21118,0.495105504,N
44432,42.7,45636,19245,0.389086506,N
44436,46.7,49435,24627,0.536565547,N
44437,40.7,49105,23892,0.507632663,N
44438,44.2,30574,17334,0.473328832,N
44440,44,56116,27044,0.538758901,N
44441,42.6,55625,30360,0.469325153,N
44442,48.8,51481,33144,0.522265247,N
44443,44,38750,21387,0.51311054,N
44444,44.3,43864,22812,0.495948136,N
44445,46.5,46190,25028,0.542362205,N
44446,43.9,37428,20627,0.43338257,Y
44449,46.5,53413,21798,0.518575851,N
44450,38.6,52567,19102,0.459934138,N
44451,49,61236,27487,0.557215512,N
44452,47.3,37238,20653,0.428871024,N
44454,46.1,45676,22761,0.488888889,N
44455,41.6,62625,25213,0.656862745,N
44460,42.4,44775,23107,0.505877948,N
44470,45.3,51815,23795,0.47603006,N
44471,41.6,37282,19408,0.497913643,N
44473,48.9,43622,26993,0.473335102,N
44481,46,48076,23076,0.458637582,N
44483,42,36937,20592,0.44116405,N
44484,43.7,47857,26119,0.455653527,Y
44485,37.4,27814,15604,0.383279457,N
44490,35.8,34643,18510,0.517199017,N
44491,34,57083,19841,0.419642857,N
44502,34.4,22695,11516,0.401311283,N
44503,41.3,10587,9383,0.117067834,N
44504,34.3,31132,17931,0.482368471,N
44505,40.6,29777,16502,0.379779521,Y
44506,45.4,16185,10689,0.392875318,N
44507,37.9,20432,11168,0.378070809,N
44509,39.2,26125,17505,0.441270348,N
44510,35.5,13917,9907,0.397955171,N
44511,45,39966,22525,0.470780035,N
44512,43.6,46577,28733,0.546018401,Y
44514,47.2,56379,33374,0.511608961,Y
44515,42.8,42678,23338,0.514517366,Y
44601,40.4,36595,18897,0.488690011,Y
44606,28.2,50354,17290,0.437062475,N
44607,51.1,85526,30132,0.49122807,N
44608,39.3,52500,23210,0.508718726,N
44609,41.5,45958,21281,0.494063484,N
44610,22.7,50911,16947,0.899328859,N
44611,43,53638,24031,0.556733828,N
44612,42.6,54714,28009,0.51663878,N
44613,41.7,39743,21275,0.48776146,N
44614,42.3,53766,24762,0.517584712,N
44615,39.9,42314,19469,0.455671213,N
44618,42,53963,25377,0.511888938,N
44620,44.3,42425,24070,0.461852068,N
44621,40.9,42869,20478,0.502794497,N
44622,41.9,45166,24054,0.494003365,N
44624,23.1,54479,15291,0.389868911,N
44625,32.6,37228,17362,0.452269171,N
44626,46.4,59483,27214,0.612106865,N
44627,20.1,45913,12698,0.345428901,N
44628,38.9,43370,17375,0.503898635,N
44629,35.9,43545,19101,0.488363502,N
44632,40.5,59798,28510,0.511486217,N
44633,29.9,56944,20476,0.50390625,N
44634,44,53750,23328,0.579689704,N
44637,39.7,43698,20883,0.478309648,N
44638,44.4,55298,24668,0.51486401,N
44640,30.1,26894,12729,0.3866171,N
44641,44.7,53795,26392,0.513274771,N
44643,44.9,51769,25993,0.489863843,N
44644,49.1,45394,26451,0.507580611,N
44645,45,62644,29279,0.59392486,N
44646,42,46571,25477,0.522685476,Y
44647,42.3,44608,22360,0.505782493,N
44651,35.9,42917,18320,0.531824611,N
44653,33.1,40179,18140,0.478723404,N
44654,30.2,44866,17755,0.452378479,N
44656,43.5,48457,20644,0.531738119,N
44657,41.7,47277,21313,0.475737915,N
44659,28.2,36250,17694,0.470238095,N
44661,29.5,31776,11690,0.35,N
44662,45.4,44214,22149,0.481661558,N
44663,43,42778,22680,0.507046189,N
44666,38.4,55500,26136,0.511642157,N
44667,37.8,44322,20975,0.505438978,N
44669,51,59559,31617,0.475,N
44670,48.2,55772,24298,0.682539683,N
44671,54.5,38750,26245,0.419708029,N
44672,48.3,35817,22059,0.472426085,N
44675,51.4,46818,26679,0.553464892,N
44676,40.3,54632,21227,0.507801123,N
44677,40.2,52014,22477,0.554102259,N
44680,45.1,48500,23903,0.546091015,N
44681,32,48101,19843,0.484994154,N
44682,38.9,53456,26764,0.544385027,N
44683,39.6,34218,16920,0.462855765,N
44685,41.2,68935,30378,0.500746906,Y
44688,45.3,42839,20615,0.468536029,N
44689,35.7,34549,18683,0.59047619,N
44690,23.7,33618,14738,0.574585635,N
44691,39.5,45997,24785,0.509005536,Y
44693,40,18036,13448,0.153846154,N
44695,46.9,38500,25309,0.498780488,N
44697,51.9,61875,34833,0.607734807,N
44699,52.8,33333,22379,0.352553542,N
44702,47.2,14152,16368,0.426035503,N
44703,32.3,24739,14930,0.480816971,N
44704,35.5,24266,13106,0.425248301,N
44705,37.3,31549,15824,0.442925569,N
44706,39.6,39471,18808,0.475428387,N
44707,39.4,23343,16288,0.457471003,N
44708,42.8,44731,26042,0.499230496,N
44709,41.2,42849,24673,0.546085493,N
44710,34.5,33140,16338,0.496058091,N
44714,44.2,43781,23904,0.492485674,N
44718,48.2,73935,47371,0.57344099,Y
44720,43.7,58949,31937,0.544864257,Y
44721,40.3,57786,26473,0.522008818,N
44730,41,51512,22897,0.489036126,N
44802,43.5,60179,26535,0.616998951,N
44804,38.2,60625,29494,0.538742024,N
44805,39.1,45644,23367,0.500553437,Y
44807,40.8,53750,22277,0.468508736,N
44809,57.4,58750,28399,0.725146199,N
44811,38.5,49561,23700,0.51552843,N
44813,41.4,46120,23287,0.478871356,N
44814,41.2,63438,24073,0.480357143,N
44815,51.4,37813,19999,0.526408451,N
44817,41.1,55772,24501,0.557655955,N
44818,40.4,50417,23078,0.567871486,N
44820,45.1,40250,21890,0.454146259,N
44822,39.7,55958,22485,0.508024894,N
44824,46.7,51594,27700,0.55649333,N
44825,23.1,45833,15571,0.310344828,N
44826,47.3,51442,22344,0.538656527,N
44827,40.4,42260,21712,0.489153552,N
44830,38.9,40328,19870,0.487382802,N
44833,41.2,38371,18883,0.433252927,N
44836,38.4,49833,20884,0.48619186,N
44837,35.5,52364,22076,0.473020787,N
44838,58.4,39732,21356,0.436363636,N
44839,45.8,54200,30147,0.508183696,N
44840,35.9,52000,21014,0.511421661,N
44841,38.9,58438,25598,0.620165746,N
44842,41.6,45016,19850,0.535461636,N
44843,38.9,53281,26522,0.55287495,N
44844,44.8,52321,25189,0.537777778,N
44846,45.4,69214,33868,0.497776366,N
44847,39.1,51920,23341,0.544459644,N
44849,34.5,51029,21215,0.489522213,N
44850,69.5,21354,27860,0.342857143,N
44851,37.9,46919,21065,0.527374734,N
44853,41.1,59306,29269,0.577981651,N
44854,42.7,45776,23990,0.503504673,N
44855,36.6,52083,22393,0.514433753,N
44856,55.9,25625,21158,0.379746835,N
44857,39.6,45048,22746,0.492148602,N
44859,43.3,45125,19513,0.478897502,N
44861,33.4,75500,32745,0.893617021,N
44864,41.8,48153,20648,0.497965571,N
44865,36.8,47778,21967,0.47826087,N
44866,37.7,51190,16239,0.369744435,N
44867,42.1,59268,27746,0.569311247,N
44870,40.7,40944,23915,0.504547002,Y
44874,30.2,36250,12918,0.402144772,N
44875,42,44636,24050,0.504963504,N
44878,34.9,51337,20406,0.46942095,N
44880,39.2,43368,17246,0.428159076,N
44882,44.6,56337,28979,0.55829904,N
44883,39.8,40847,22109,0.487227393,N
44887,43.6,77361,27978,0.500838926,N
44889,43.9,62926,25599,0.538886401,N
44890,37.6,49393,21416,0.453295735,N
44902,37.7,28955,13845,0.390393175,N
44903,42.4,40825,22322,0.490331715,Y
44904,42.2,56010,27645,0.498620446,N
44905,39.5,41196,18405,0.40928954,Y
44906,44.9,35317,22243,0.451529564,N
44907,42.6,36924,22868,0.501646994,Y
45001,37,38571,16042,0.403508772,N
45002,36.1,60718,27560,0.488621759,Y
45003,41.4,49219,23553,0.626356589,N
45005,40.5,52016,24292,0.510584392,Y
45011,34.4,60757,25664,0.519722526,Y
45013,41.4,51452,25062,0.499357506,N
45014,38.8,56054,28561,0.587679978,Y
45015,36.6,39538,19899,0.495753805,N
45030,39.1,61960,27785,0.542511482,Y
45032,39.9,50833,26943,0.745704467,N
45033,21.5,44306,18222,0.539845758,N
45034,35.5,86510,32053,0.46527117,Y
45036,36.9,68633,27591,0.476530824,Y
45039,34.7,81812,37521,0.541938005,Y
45040,36.8,88395,39258,0.513921001,Y
45042,43.4,48481,25764,0.498629005,N
45044,35.2,46006,22741,0.482329441,Y
45050,35.5,66682,28285,0.528854626,N
45052,44.5,74725,31864,0.570127119,N
45053,46.1,77361,31705,0.529756098,N
45054,41.1,67721,35873,0.634676324,N
45056,21.7,40507,19709,0.499800269,Y
45062,44.1,38068,19890,0.498480243,N
45064,44.2,55170,23848,0.435443933,N
45065,35.1,46133,26512,0.481934847,Y
45066,39.1,95500,38336,0.512542318,N
45067,32.2,58853,23860,0.501872389,N
45068,41,70797,30337,0.526765799,N
45069,38.6,84010,37794,0.539659799,Y
45070,41.3,42500,22657,0.526086957,N
45101,42.1,28094,16352,0.44528754,N
45102,34.8,56737,24764,0.549853892,Y
45103,38.4,56301,27235,0.535855325,N
45106,40.5,47603,21476,0.462998558,N
45107,41.8,48605,22061,0.525547445,N
45111,36.6,73077,24600,0.612293144,N
45112,52.3,26875,11652,0.230769231,N
45113,44.9,63714,30571,0.461882156,N
45115,44.2,16389,20320,0.433333333,N
45118,39.5,50441,20824,0.414964181,N
45120,41.8,48438,22714,0.455465587,N
45121,41.1,37376,20051,0.475969828,N
45122,38.5,52507,22148,0.506146821,N
45123,39.9,33649,17078,0.435253456,N
45130,44.5,58036,21117,0.471567623,N
45131,46.3,21607,13726,0.384615385,N
45132,34.8,30833,14799,0.364864865,N
45133,42.3,38369,19563,0.444337307,N
45135,35.8,49567,22734,0.514030347,N
45140,38.3,82772,38345,0.530743843,Y
45142,34,44399,18126,0.477262693,N
45144,42.3,35625,18058,0.415751689,N
45146,40.9,60607,23005,0.528888889,N
45147,41.4,52473,28124,0.4375,N
45148,37.7,52143,18740,0.509668508,N
45150,41.6,59718,28036,0.510101964,Y
45152,41.3,68166,31111,0.543112333,N
45153,40.2,70893,32199,0.519343494,N
45154,35.9,41921,21202,0.469236394,Y
45155,36.5,38125,18600,0.537848606,N
45156,38.6,23125,17056,0.478991597,N
45157,41.3,53576,25681,0.480304433,N
45158,30.7,54583,19777,0.527522936,N
45159,34.3,41618,17056,0.468037799,N
45160,43.2,20625,16343,0.399730821,N
45162,44.8,54688,31564,0.518830128,N
45164,28.5,42750,14695,0.429003021,N
45166,59,52981,16432,0.392473118,N
45167,47.5,44417,22623,0.455725411,N
45168,34.9,51058,25477,0.483556638,N
45169,36.9,42683,19410,0.455792059,N
45171,38.9,44461,22211,0.446648961,N
45172,50.3,50625,27864,0.406015038,N
45174,39.9,115357,58026,0.455746367,N
45176,39.6,53693,21970,0.476025483,N
45177,39.6,44059,23719,0.504304259,N
45202,33.1,42546,41205,0.578607322,Y
45203,34.3,9475,15831,0.370108439,N
45204,28.2,25377,14402,0.451257862,N
45205,29.8,29097,13380,0.428329626,N
45206,36.7,27453,30652,0.464124718,N
45207,22.6,24198,14617,0.375691287,N
45208,35.1,78316,55266,0.594404845,Y
45209,31.4,52428,44181,0.737538042,Y
45211,36,40379,22465,0.515469793,Y
45212,35,38190,23379,0.581245461,Y
45213,38.5,51436,26632,0.540751586,N
45214,30.1,15413,12440,0.423450426,N
45215,39,45021,28685,0.507649235,N
45216,38.6,30413,19310,0.514021604,N
45217,35.8,43152,22044,0.515264977,N
45218,39.7,54813,26859,0.524491923,N
45219,21.6,22599,12892,0.531997963,Y
45220,28.2,30140,30131,0.571795565,N
45223,31,25070,20430,0.498970939,N
45224,45.7,44235,25241,0.495353393,N
45225,27,15035,10249,0.384693993,N
45226,32.6,65590,49977,0.617412847,Y
45227,37.5,47450,30261,0.549953468,Y
45229,37.4,20618,19332,0.437148062,N
45230,40.5,65611,38647,0.537359074,Y
45231,38.5,44057,23141,0.519617953,Y
45232,22,12534,10021,0.37139977,Y
45233,40.8,74819,33703,0.519267577,N
45236,42.4,52276,32196,0.578541023,Y
45237,40.7,32299,23800,0.472949125,N
45238,37.2,47251,24315,0.551833568,N
45239,35.7,45447,26222,0.550374866,Y
45240,36.7,49152,22680,0.527004361,Y
45241,45.3,68212,40849,0.528853923,Y
45242,44.5,76441,48220,0.502708115,Y
45243,44.9,101497,66374,0.464057286,Y
45244,38.4,90023,40258,0.505055453,N
45245,38.7,64413,33126,0.572586853,Y
45246,36.3,47114,25804,0.496038558,Y
45247,45.1,71388,35779,0.540937224,Y
45248,42.4,64074,31599,0.543384712,N
45249,40.7,77346,46691,0.549362939,Y
45251,38.1,53806,23812,0.543302326,Y
45252,51.3,82976,40915,0.597308267,N
45255,43.1,68016,36086,0.509333578,Y
45301,64.8,40430,22120,0.21875,N
45302,34.8,67344,24208,0.523764926,N
45303,42.4,40455,20806,0.513761468,N
45304,38.4,52708,23416,0.506711847,N
45305,36.8,74160,31660,0.540702887,Y
45306,36.5,53090,24706,0.529104777,N
45307,35.7,31696,14011,0.376205788,N
45308,38.6,50186,22207,0.508528542,N
45309,45.2,47417,26859,0.499960016,N
45310,44.7,48750,27740,0.639593909,N
45311,46.5,51393,24865,0.491275572,N
45312,39.7,57697,22061,0.477304965,N
45314,21.4,55000,17230,0.531961918,N
45315,47.4,77181,38477,0.511676181,N
45316,36.8,36607,16300,0.592178771,N
45317,45,76953,29393,0.613362541,N
45318,41,52975,26100,0.51920925,N
45319,39.6,42031,27397,0.52173913,N
45320,36.9,46282,22962,0.499869995,N
45321,40.9,54107,22345,0.558974359,N
45322,41.1,49653,24949,0.507866896,Y
45323,48.4,50208,29835,0.505417221,N
45324,31.1,43020,22763,0.529958371,Y
45325,46.2,54630,26975,0.467559648,N
45326,44.7,54135,25302,0.55511811,N
45327,42.1,60802,30622,0.515002728,N
45328,30.4,43750,14939,0.494219653,N
45330,39.7,48750,18605,0.452830189,N
45331,45.7,37069,22624,0.478562478,N
45332,25.9,34375,16682,0.494490358,N
45333,38.7,68365,25106,0.440374787,N
45334,36.6,57857,23621,0.472433886,N
45335,40.1,53413,24745,0.504873006,N
45336,32.6,49583,18414,0.458333333,N
45337,45.8,61895,29360,0.532934132,N
45338,42.6,51176,24825,0.539556962,N
45339,48.4,48750,23353,0.530809206,N
45340,41.4,62917,25105,0.550847458,N
45341,42.5,37902,20184,0.446922643,N
45342,39.5,51265,28135,0.515969561,Y
45344,40.7,48085,22768,0.514908922,N
45345,39.4,43088,20724,0.481372549,N
45346,31.8,53929,20463,0.513116941,N
45347,41.2,50604,22466,0.515479541,N
45348,33.5,43710,23493,0.523378582,N
45349,34.8,55625,19419,0.460251046,N
45350,35.8,74375,22224,0.488549618,N
45351,44,52031,24910,0.529661017,N
45352,49.6,40446,20245,0.513661202,N
45353,39.8,41917,17772,0.564814815,N
45354,45.7,43750,25255,0.54109589,N
45356,39.6,38959,21032,0.495608532,N
45358,33.8,39886,19068,0.446808511,N
45359,35,46385,21551,0.532037815,N
45360,33.1,34464,16413,0.418032787,N
45361,30.4,33889,17210,0.322463768,N
45362,39.1,49313,29927,0.607647548,N
45363,33.3,67050,26471,0.467760181,N
45365,39.5,45084,23545,0.494491762,Y
45368,40.6,50875,23081,0.522962963,N
45369,40.6,60870,24143,0.504953146,N
45370,46.9,83194,42222,0.545564516,N
45371,42.9,62750,30305,0.523561323,N
45372,33,47031,19451,0.498098859,N
45373,40.2,54383,25913,0.531814813,Y
45377,42.8,55634,28039,0.526119403,Y
45378,31.7,57031,19616,0.498771499,N
45380,38.2,55598,25582,0.479352374,N
45381,45.4,43979,22784,0.483383122,N
45382,36.9,51641,20721,0.49386921,N
45383,39.8,52485,24288,0.502495148,N
45384,20,133839,6358,0.53856845,N
45385,40.9,49370,26577,0.475817608,N
45387,50.9,63086,38759,0.542119565,N
45388,32,64038,20979,0.471624266,N
45389,40.7,34444,16625,0.44742268,N
45390,40.1,41061,17541,0.479880775,N
45402,39.3,21038,16581,0.382484531,Y
45403,31.2,27757,14540,0.458612975,N
45404,40.4,23976,15357,0.434213099,N
45405,35.8,27521,16429,0.476927923,N
45406,39,28244,18186,0.47102649,N
45409,20.7,47780,15794,0.50265973,Y
45410,33.9,30542,17152,0.508010468,N
45414,42,40670,23951,0.511887976,N
45415,47,55356,29061,0.517436613,N
45416,37.6,34386,17420,0.435909746,N
45417,37.4,24623,13646,0.394237277,N
45418,33.6,65188,22874,0.49496147,N
45419,38.2,66277,42448,0.567733244,Y
45420,36.2,36365,20868,0.533052954,Y
45424,37.4,55219,25737,0.505003375,Y
45426,43.6,37604,21391,0.471931624,N
45429,47.1,54651,35265,0.51763069,Y
45430,45.1,69907,34023,0.480728051,N
45431,35.2,55797,30291,0.527203462,Y
45432,42.2,54170,29202,0.505628394,N
45433,24.4,79803,30560,0.681745396,Y
45434,43.4,94451,44167,0.500760264,Y
45439,34.1,37547,18398,0.473497876,N
45440,40.7,58920,33919,0.548843748,Y
45449,39.3,40360,22742,0.543041376,N
45458,42.7,70188,39776,0.523064921,N
45459,48.9,66046,39305,0.522428942,Y
45502,46.1,65760,29970,0.491619766,N
45503,41.7,44541,23899,0.47822791,N
45504,37.2,45296,23561,0.497863248,N
45505,38.8,27188,16178,0.448819715,N
45506,37.3,31990,17644,0.447127751,N
45601,39.7,42526,20663,0.424811572,Y
45612,40.7,38321,19410,0.472447898,N
45613,35.5,42550,15365,0.379404534,N
45614,40.8,41417,21421,0.381415563,N
45616,43.8,31471,17494,0.450911641,N
