,0,1,Zipcode,Another_Store_Present
25813,1.0,0.0,97122,0
1391,1.0,0.0,5038,0
1426,1.0,0.0,5089,0
17236,1.0,0.0,59873,0
1434,1.0,0.0,5149,0
1500,1.0,0.0,5468,0
15275,1.0,0.0,54654,0
15279,1.0,0.0,54658,0
25730,1.0,0.0,96742,0
15282,1.0,0.0,54664,0
15284,1.0,0.0,54666,0
15296,1.0,0.0,54727,0
25735,1.0,0.0,96751,0
17262,1.0,0.0,59935,0
17261,1.0,0.0,59934,0
15301,1.0,0.0,54732,0
25741,1.0,0.0,96760,0
15302,1.0,0.0,54733,0
15304,1.0,0.0,54736,0
1466,1.0,0.0,5355,0
15309,1.0,0.0,54741,0
25747,1.0,0.0,96771,0
1436,1.0,0.0,5151,0
15320,1.0,0.0,54756,0
15318,1.0,0.0,54754,0
17242,1.0,0.0,59913,0
1453,1.0,0.0,5261,0
1454,1.0,0.0,5262,0
17192,1.0,0.0,59761,0
25757,1.0,0.0,96783,0
25753,1.0,0.0,96778,0
15314,1.0,0.0,54748,0
1462,1.0,0.0,5350,0
15312,1.0,0.0,54746,0
1463,1.0,0.0,5352,0
15311,1.0,0.0,54745,0
1459,1.0,0.0,5343,0
15272,1.0,0.0,54651,0
15360,1.0,0.0,54839,0
1373,1.0,0.0,4981,0
17158,1.0,0.0,59710,0
25864,1.0,0.0,97378,0
1338,1.0,0.0,4930,0
17157,1.0,0.0,59703,0
17156,1.0,0.0,59648,0
1335,1.0,0.0,4927,0
17154,1.0,0.0,59645,0
17152,1.0,0.0,59643,0
15406,1.0,0.0,54930,0
25873,1.0,0.0,97396,0
25874,1.0,0.0,97406,0
17149,1.0,0.0,59639,0
25876,1.0,0.0,97411,0
25877,1.0,0.0,97412,0
15401,1.0,0.0,54922,0
15407,1.0,0.0,54931,0
15411,1.0,0.0,54940,0
15414,1.0,0.0,54943,0
17145,1.0,0.0,59633,0
17141,1.0,0.0,59547,0
17140,1.0,0.0,59546,0
17135,1.0,0.0,59538,0
25888,1.0,0.0,97434,0
1313,1.0,0.0,4855,0
15427,1.0,0.0,54965,0
25894,1.0,0.0,97442,0
17128,1.0,0.0,59528,0
25896,1.0,0.0,97444,0
15439,1.0,0.0,54983,0
25898,1.0,0.0,97447,0
1325,1.0,0.0,4912,0
25861,1.0,0.0,97375,0
15397,1.0,0.0,54896,0
15396,1.0,0.0,54895,0
25820,1.0,0.0,97135,0
15366,1.0,0.0,54845,0
25825,1.0,0.0,97147,0
17179,1.0,0.0,59745,0
17178,1.0,0.0,59743,0
1363,1.0,0.0,4966,0
1358,1.0,0.0,4961,0
1357,1.0,0.0,4958,0
15379,1.0,0.0,54862,0
1356,1.0,0.0,4957,0
25834,1.0,0.0,97326,0
25835,1.0,0.0,97327,0
15381,1.0,0.0,54865,0
1355,1.0,0.0,4956,0
25838,1.0,0.0,97341,0
15382,1.0,0.0,54867,0
1354,1.0,0.0,4955,0
17164,1.0,0.0,59722,0
25856,1.0,0.0,97368,0
25854,1.0,0.0,97364,0
25853,1.0,0.0,97362,0
15389,1.0,0.0,54875,0
1347,1.0,0.0,4945,0
17187,1.0,0.0,59754,0
17167,1.0,0.0,59728,0
1350,1.0,0.0,4950,0
17170,1.0,0.0,59731,0
25845,1.0,0.0,97348,0
25844,1.0,0.0,97347,0
1352,1.0,0.0,4952,0
17172,1.0,0.0,59733,0
15387,1.0,0.0,54873,0
1503,1.0,0.0,5473,0
15270,1.0,0.0,54646,0
25722,1.0,0.0,96726,0
1867,1.0,0.0,6787,0
15058,1.0,0.0,54124,0
15059,1.0,0.0,54125,0
1853,1.0,0.0,6758,0
1845,1.0,0.0,6716,0
25596,1.0,0.0,95966,0
15082,1.0,0.0,54160,0
25600,1.0,0.0,95971,0
1721,1.0,0.0,6263,0
1718,1.0,0.0,6259,0
25609,1.0,0.0,96006,0
25610,1.0,0.0,96008,0
25611,1.0,0.0,96009,0
15055,1.0,0.0,54120,0
25613,1.0,0.0,96011,0
1716,1.0,0.0,6255,0
15098,1.0,0.0,54205,0
1707,1.0,0.0,6238,0
25618,1.0,0.0,96017,0
15107,1.0,0.0,54216,0
1681,1.0,0.0,6091,0
15109,1.0,0.0,54227,0
25624,1.0,0.0,96025,0
15125,1.0,0.0,54408,0
25627,1.0,0.0,96029,0
1645,1.0,0.0,6031,0
1640,1.0,0.0,6023,0
25631,1.0,0.0,96034,0
25632,1.0,0.0,96035,0
1717,1.0,0.0,6256,0
15046,1.0,0.0,54104,0
15020,1.0,0.0,54001,0
15019,1.0,0.0,53969,0
14887,1.0,0.0,53518,0
2339,1.0,0.0,8328,0
17449,1.0,0.0,60961,0
17447,1.0,0.0,60959,0
14888,1.0,0.0,53520,0
14890,1.0,0.0,53522,0
14891,1.0,0.0,53523,0
2299,1.0,0.0,8201,0
17435,1.0,0.0,60942,0
14920,1.0,0.0,53560,0
14921,1.0,0.0,53561,0
14925,1.0,0.0,53569,0
17428,1.0,0.0,60933,0
17426,1.0,0.0,60930,0
2231,1.0,0.0,8031,0
25552,1.0,0.0,95720,0
14956,1.0,0.0,53801,0
2021,1.0,0.0,7421,0
15011,1.0,0.0,53955,0
25573,1.0,0.0,95934,0
25570,1.0,0.0,95922,0
25568,1.0,0.0,95919,0
1629,1.0,0.0,5906,0
14981,1.0,0.0,53919,0
14965,1.0,0.0,53810,0
14961,1.0,0.0,53806,0
14959,1.0,0.0,53804,0
14957,1.0,0.0,53802,0
25555,1.0,0.0,95735,0
25554,1.0,0.0,95728,0
2166,1.0,0.0,7856,0
1628,1.0,0.0,5905,0
15131,1.0,0.0,54414,0
15134,1.0,0.0,54418,0
15200,1.0,0.0,54519,0
25683,1.0,0.0,96111,0
25684,1.0,0.0,96112,0
25685,1.0,0.0,96113,0
15206,1.0,0.0,54527,0
15208,1.0,0.0,54530,0
25688,1.0,0.0,96116,0
15210,1.0,0.0,54534,0
15212,1.0,0.0,54537,0
25691,1.0,0.0,96119,0
17295,1.0,0.0,60129,0
15216,1.0,0.0,54541,0
15217,1.0,0.0,54542,0
15223,1.0,0.0,54552,0
15224,1.0,0.0,54554,0
1568,1.0,0.0,5759,0
15225,1.0,0.0,54555,0
1511,1.0,0.0,5486,0
15267,1.0,0.0,54642,0
15260,1.0,0.0,54632,0
1520,1.0,0.0,5640,0
1523,1.0,0.0,5648,0
1525,1.0,0.0,5650,0
15198,1.0,0.0,54515,0
1534,1.0,0.0,5660,0
1540,1.0,0.0,5673,0
15234,1.0,0.0,54564,0
25704,1.0,0.0,96140,0
15227,1.0,0.0,54557,0
1564,1.0,0.0,5751,0
1567,1.0,0.0,5758,0
15254,1.0,0.0,54626,0
25901,1.0,0.0,97451,0
15197,1.0,0.0,54514,0
1588,1.0,0.0,5821,0
15141,1.0,0.0,54426,0
25639,1.0,0.0,96046,0
1625,1.0,0.0,5902,0
25643,1.0,0.0,96050,0
15149,1.0,0.0,54440,0
15150,1.0,0.0,54441,0
1621,1.0,0.0,5873,0
15154,1.0,0.0,54447,0
25650,1.0,0.0,96058,0
1620,1.0,0.0,5872,0
25652,1.0,0.0,96061,0
1616,1.0,0.0,5866,0
25655,1.0,0.0,96064,0
15166,1.0,0.0,54462,0
25658,1.0,0.0,96068,0
1613,1.0,0.0,5859,0
25660,1.0,0.0,96071,0
15188,1.0,0.0,54493,0
25674,1.0,0.0,96096,0
1595,1.0,0.0,5829,0
1597,1.0,0.0,5832,0
15182,1.0,0.0,54486,0
1600,1.0,0.0,5837,0
15196,1.0,0.0,54513,0
1605,1.0,0.0,5845,0
15167,1.0,0.0,54463,0
1606,1.0,0.0,5846,0
25664,1.0,0.0,96076,0
25663,1.0,0.0,96075,0
1607,1.0,0.0,5847,0
1611,1.0,0.0,5857,0
25667,1.0,0.0,96086,0
4550,1.0,0.0,16634,0
12764,1.0,0.0,47166,0
18555,1.0,0.0,63565,0
20372,1.0,0.0,69128,0
20373,1.0,0.0,69129,0
20375,1.0,0.0,69131,0
22264,1.0,0.0,75855,0
22263,1.0,0.0,75853,0
7940,1.0,0.0,29446,0
20371,1.0,0.0,69127,0
22261,1.0,0.0,75851,0
22258,1.0,0.0,75848,0
22257,1.0,0.0,75847,0
7946,1.0,0.0,29453,0
7953,1.0,0.0,29471,0
22251,1.0,0.0,75838,0
10762,1.0,0.0,39836,0
10765,1.0,0.0,39841,0
7958,1.0,0.0,29479,0
10768,1.0,0.0,39846,0
10770,1.0,0.0,39854,0
10777,1.0,0.0,39877,0
20356,1.0,0.0,69037,0
10776,1.0,0.0,39870,0
20359,1.0,0.0,69040,0
20360,1.0,0.0,69041,0
7920,1.0,0.0,29385,0
10769,1.0,0.0,39851,0
20361,1.0,0.0,69042,0
22278,1.0,0.0,75932,0
20362,1.0,0.0,69043,0
20363,1.0,0.0,69044,0
20365,1.0,0.0,69046,0
10775,1.0,0.0,39867,0
10772,1.0,0.0,39861,0
22279,1.0,0.0,75933,0
22288,1.0,0.0,75943,0
7959,1.0,0.0,29481,0
10758,1.0,0.0,39826,0
8005,1.0,0.0,29584,0
22209,1.0,0.0,75686,0
22208,1.0,0.0,75684,0
20423,1.0,0.0,69339,0
8015,1.0,0.0,29620,0
8016,1.0,0.0,29624,0
10738,1.0,0.0,39747,0
10730,1.0,0.0,39737,0
20431,1.0,0.0,69350,0
10715,1.0,0.0,39657,0
10714,1.0,0.0,39656,0
8032,1.0,0.0,29655,0
10708,1.0,0.0,39645,0
10707,1.0,0.0,39643,0
10727,1.0,0.0,39730,0
7962,1.0,0.0,29488,0
7999,1.0,0.0,29570,0
20406,1.0,0.0,69170,0
22242,1.0,0.0,75789,0
7969,1.0,0.0,29512,0
7970,1.0,0.0,29516,0
20393,1.0,0.0,69152,0
20394,1.0,0.0,69153,0
7977,1.0,0.0,29530,0
10740,1.0,0.0,39751,0
20395,1.0,0.0,69154,0
10753,1.0,0.0,39817,0
10752,1.0,0.0,39815,0
20399,1.0,0.0,69161,0
22226,1.0,0.0,75759,0
10750,1.0,0.0,39776,0
7988,1.0,0.0,29554,0
7979,1.0,0.0,29536,0
8038,1.0,0.0,29664,0
22289,1.0,0.0,75944,0
10779,1.0,0.0,39886,0
20298,1.0,0.0,68933,0
10874,1.0,0.0,40336,0
10871,1.0,0.0,40322,0
7823,1.0,0.0,29056,0
7824,1.0,0.0,29058,0
7826,1.0,0.0,29062,0
7818,1.0,0.0,29048,0
7828,1.0,0.0,29067,0
7832,1.0,0.0,29074,0
7835,1.0,0.0,29080,0
20304,1.0,0.0,68939,0
7837,1.0,0.0,29082,0
7839,1.0,0.0,29102,0
22334,1.0,0.0,76070,0
20302,1.0,0.0,68937,0
7840,1.0,0.0,29104,0
20297,1.0,0.0,68932,0
10880,1.0,0.0,40350,0
7775,1.0,0.0,28763,0
20278,1.0,0.0,68874,0
10892,1.0,0.0,40385,0
10891,1.0,0.0,40380,0
7789,1.0,0.0,28789,0
22365,1.0,0.0,76239,0
7814,1.0,0.0,29044,0
10889,1.0,0.0,40374,0
7793,1.0,0.0,28902,0
10888,1.0,0.0,40372,0
20287,1.0,0.0,68920,0
10887,1.0,0.0,40371,0
7802,1.0,0.0,29015,0
10882,1.0,0.0,40358,0
7792,1.0,0.0,28901,0
22291,1.0,0.0,75948,0
7845,1.0,0.0,29112,0
20308,1.0,0.0,68943,0
10807,1.0,0.0,40055,0
20332,1.0,0.0,68973,0
7892,1.0,0.0,29324,0
7895,1.0,0.0,29330,0
10805,1.0,0.0,40051,0
20335,1.0,0.0,68977,0
10810,1.0,0.0,40058,0
22301,1.0,0.0,75968,0
10787,1.0,0.0,40011,0
7903,1.0,0.0,29351,0
10785,1.0,0.0,40009,0
10780,1.0,0.0,39897,0
20350,1.0,0.0,69029,0
20352,1.0,0.0,69032,0
7900,1.0,0.0,29335,0
20307,1.0,0.0,68942,0
22311,1.0,0.0,75980,0
20325,1.0,0.0,68964,0
20309,1.0,0.0,68944,0
10838,1.0,0.0,40152,0
7854,1.0,0.0,29127,0
7855,1.0,0.0,29128,0
10837,1.0,0.0,40150,0
10834,1.0,0.0,40144,0
20326,1.0,0.0,68966,0
20316,1.0,0.0,68952,0
20320,1.0,0.0,68957,0
10820,1.0,0.0,40077,0
7872,1.0,0.0,29163,0
10814,1.0,0.0,40068,0
20324,1.0,0.0,68961,0
7878,1.0,0.0,29178,0
10827,1.0,0.0,40115,0
22372,1.0,0.0,76253,0
10698,1.0,0.0,39577,0
10694,1.0,0.0,39572,0
10487,1.0,0.0,38878,0
8330,1.0,0.0,30572,0
22055,1.0,0.0,75161,0
10479,1.0,0.0,38865,0
8334,1.0,0.0,30577,0
8321,1.0,0.0,30559,0
22050,1.0,0.0,75155,0
10464,1.0,0.0,38847,0
10462,1.0,0.0,38844,0
8342,1.0,0.0,30625,0
8343,1.0,0.0,30627,0
8348,1.0,0.0,30635,0
10461,1.0,0.0,38843,0
20571,1.0,0.0,70549,0
10457,1.0,0.0,38833,0
8318,1.0,0.0,30555,0
8310,1.0,0.0,30541,0
20541,1.0,0.0,70465,0
22082,1.0,0.0,75241,0
8275,1.0,0.0,30442,0
10503,1.0,0.0,38929,0
10501,1.0,0.0,38927,0
8283,1.0,0.0,30453,0
8315,1.0,0.0,30552,0
8285,1.0,0.0,30455,0
8291,1.0,0.0,30470,0
8292,1.0,0.0,30471,0
20552,1.0,0.0,70523,0
10495,1.0,0.0,38920,0
10494,1.0,0.0,38917,0
10492,1.0,0.0,38915,0
8290,1.0,0.0,30467,0
10508,1.0,0.0,38944,0
20579,1.0,0.0,70576,0
8363,1.0,0.0,30668,0
22009,1.0,0.0,74963,0
10409,1.0,0.0,38666,0
8411,1.0,0.0,30823,0
10406,1.0,0.0,38661,0
22003,1.0,0.0,74955,0
8420,1.0,0.0,31001,0
22010,1.0,0.0,74964,0
22000,1.0,0.0,74951,0
8423,1.0,0.0,31006,0
8424,1.0,0.0,31007,0
8428,1.0,0.0,31012,0
21995,1.0,0.0,74944,0
21994,1.0,0.0,74943,0
8430,1.0,0.0,31015,0
21999,1.0,0.0,74949,0
10455,1.0,0.0,38828,0
20602,1.0,0.0,70640,0
8401,1.0,0.0,30810,0
20582,1.0,0.0,70581,0
8372,1.0,0.0,30708,0
8374,1.0,0.0,30711,0
10443,1.0,0.0,38764,0
10413,1.0,0.0,38673,0
10433,1.0,0.0,38746,0
10431,1.0,0.0,38740,0
8383,1.0,0.0,30738,0
8387,1.0,0.0,30742,0
8397,1.0,0.0,30803,0
10424,1.0,0.0,38725,0
8400,1.0,0.0,30808,0
10432,1.0,0.0,38745,0
22186,1.0,0.0,75640,0
8270,1.0,0.0,30434,0
8264,1.0,0.0,30423,0
8092,1.0,0.0,29835,0
10643,1.0,0.0,39365,0
8097,1.0,0.0,29843,0
8101,1.0,0.0,29848,0
10634,1.0,0.0,39355,0
22150,1.0,0.0,75492,0
10652,1.0,0.0,39427,0
8103,1.0,0.0,29850,0
10633,1.0,0.0,39354,0
22146,1.0,0.0,75488,0
10630,1.0,0.0,39348,0
10620,1.0,0.0,39335,0
10617,1.0,0.0,39328,0
20473,1.0,0.0,70090,0
22138,1.0,0.0,75477,0
8090,1.0,0.0,29832,0
8086,1.0,0.0,29827,0
10690,1.0,0.0,39563,0
8051,1.0,0.0,29686,0
10670,1.0,0.0,39474,0
8058,1.0,0.0,29702,0
8059,1.0,0.0,29704,0
8061,1.0,0.0,29709,0
8087,1.0,0.0,29828,0
8067,1.0,0.0,29720,0
10664,1.0,0.0,39461,0
8073,1.0,0.0,29742,0
22170,1.0,0.0,75568,0
22166,1.0,0.0,75563,0
20464,1.0,0.0,70076,0
8084,1.0,0.0,29824,0
20455,1.0,0.0,70049,0
8266,1.0,0.0,30426,0
22137,1.0,0.0,75476,0
10611,1.0,0.0,39320,0
20516,1.0,0.0,70397,0
22106,1.0,0.0,75432,0
10543,1.0,0.0,39069,0
10531,1.0,0.0,39044,0
10525,1.0,0.0,38967,0
22098,1.0,0.0,75420,0
22111,1.0,0.0,75438,0
22097,1.0,0.0,75418,0
10514,1.0,0.0,38951,0
10511,1.0,0.0,38948,0
20536,1.0,0.0,70455,0
10510,1.0,0.0,38947,0
22089,1.0,0.0,75410,0
8263,1.0,0.0,30421,0
10519,1.0,0.0,38961,0
22136,1.0,0.0,75475,0
8217,1.0,0.0,30256,0
10555,1.0,0.0,39094,0
8127,1.0,0.0,29939,0
10584,1.0,0.0,39169,0
10582,1.0,0.0,39166,0
10579,1.0,0.0,39159,0
22130,1.0,0.0,75469,0
8150,1.0,0.0,30056,0
20512,1.0,0.0,70391,0
8166,1.0,0.0,30110,0
8175,1.0,0.0,30137,0
22123,1.0,0.0,75453,0
10572,1.0,0.0,39146,0
10559,1.0,0.0,39108,0
10558,1.0,0.0,39097,0
10557,1.0,0.0,39096,0
10574,1.0,0.0,39150,0
21992,1.0,0.0,74941,0
10895,1.0,0.0,40402,0
10896,1.0,0.0,40403,0
7383,1.0,0.0,27897,0
20071,1.0,0.0,68436,0
7387,1.0,0.0,27917,0
20073,1.0,0.0,68438,0
20075,1.0,0.0,68440,0
7395,1.0,0.0,27926,0
7381,1.0,0.0,27892,0
7396,1.0,0.0,27928,0
11089,1.0,0.0,41339,0
11088,1.0,0.0,41332,0
11086,1.0,0.0,41314,0
22620,1.0,0.0,77048,0
7402,1.0,0.0,27938,0
7405,1.0,0.0,27942,0
7397,1.0,0.0,27929,0
7406,1.0,0.0,27943,0
7380,1.0,0.0,27891,0
20068,1.0,0.0,68431,0
11118,1.0,0.0,41537,0
11115,1.0,0.0,41531,0
20057,1.0,0.0,68416,0
20058,1.0,0.0,68417,0
11106,1.0,0.0,41513,0
11102,1.0,0.0,41472,0
7374,1.0,0.0,27884,0
7361,1.0,0.0,27869,0
20064,1.0,0.0,68423,0
7365,1.0,0.0,27874,0
7366,1.0,0.0,27875,0
7370,1.0,0.0,27880,0
7371,1.0,0.0,27881,0
11099,1.0,0.0,41425,0
11101,1.0,0.0,41465,0
11120,1.0,0.0,41540,0
11084,1.0,0.0,41301,0
7414,1.0,0.0,27957,0
11060,1.0,0.0,41219,0
22586,1.0,0.0,76930,0
7463,1.0,0.0,28088,0
11056,1.0,0.0,41203,0
7467,1.0,0.0,28097,0
11054,1.0,0.0,41189,0
11061,1.0,0.0,41222,0
22579,1.0,0.0,76882,0
22575,1.0,0.0,76873,0
20117,1.0,0.0,68623,0
7475,1.0,0.0,28114,0
20119,1.0,0.0,68626,0
20120,1.0,0.0,68627,0
22570,1.0,0.0,76865,0
11051,1.0,0.0,41179,0
7412,1.0,0.0,27954,0
7451,1.0,0.0,28039,0
11066,1.0,0.0,41232,0
7417,1.0,0.0,27960,0
20084,1.0,0.0,68450,0
20086,1.0,0.0,68453,0
7421,1.0,0.0,27966,0
7425,1.0,0.0,27972,0
7427,1.0,0.0,27974,0
11062,1.0,0.0,41224,0
20091,1.0,0.0,68458,0
7434,1.0,0.0,27983,0
11075,1.0,0.0,41260,0
22598,1.0,0.0,76953,0
20096,1.0,0.0,68464,0
22595,1.0,0.0,76945,0
7442,1.0,0.0,28016,0
11077,1.0,0.0,41263,0
22568,1.0,0.0,76862,0
20047,1.0,0.0,68402,0
11122,1.0,0.0,41544,0
11179,1.0,0.0,41723,0
7196,1.0,0.0,27212,0
19986,1.0,0.0,68315,0
11178,1.0,0.0,41722,0
11176,1.0,0.0,41719,0
11174,1.0,0.0,41712,0
7193,1.0,0.0,27207,0
7217,1.0,0.0,27288,0
11171,1.0,0.0,41667,0
11170,1.0,0.0,41666,0
7230,1.0,0.0,27314,0
7231,1.0,0.0,27315,0
20002,1.0,0.0,68332,0
11163,1.0,0.0,41649,0
7221,1.0,0.0,27298,0
11157,1.0,0.0,41636,0
7185,1.0,0.0,27054,0
7147,1.0,0.0,26847,0
7148,1.0,0.0,26851,0
11193,1.0,0.0,41763,0
7150,1.0,0.0,26855,0
7155,1.0,0.0,27007,0
7159,1.0,0.0,27014,0
11180,1.0,0.0,41725,0
22743,1.0,0.0,77577,0
11188,1.0,0.0,41749,0
19979,1.0,0.0,68303,0
19980,1.0,0.0,68304,0
7178,1.0,0.0,27046,0
19982,1.0,0.0,68309,0
7184,1.0,0.0,27053,0
7160,1.0,0.0,27016,0
7344,1.0,0.0,27846,0
7236,1.0,0.0,27326,0
7239,1.0,0.0,27343,0
22680,1.0,0.0,77430,0
7319,1.0,0.0,27816,0
11133,1.0,0.0,41563,0
11132,1.0,0.0,41562,0
11131,1.0,0.0,41560,0
11130,1.0,0.0,41559,0
11137,1.0,0.0,41568,0
11129,1.0,0.0,41558,0
7326,1.0,0.0,27823,0
20040,1.0,0.0,68377,0
11124,1.0,0.0,41548,0
7335,1.0,0.0,27832,0
7337,1.0,0.0,27839,0
20044,1.0,0.0,68381,0
7325,1.0,0.0,27822,0
11156,1.0,0.0,41635,0
7311,1.0,0.0,27805,0
7294,1.0,0.0,27581,0
11155,1.0,0.0,41632,0
11154,1.0,0.0,41631,0
7242,1.0,0.0,27350,0
7252,1.0,0.0,27379,0
7260,1.0,0.0,27507,0
20013,1.0,0.0,68344,0
7297,1.0,0.0,27589,0
7280,1.0,0.0,27555,0
20020,1.0,0.0,68351,0
11143,1.0,0.0,41604,0
20024,1.0,0.0,68357,0
7291,1.0,0.0,27573,0
11142,1.0,0.0,41603,0
11141,1.0,0.0,41602,0
7281,1.0,0.0,27556,0
7773,1.0,0.0,28761,0
11047,1.0,0.0,41169,0
7484,1.0,0.0,28133,0
22441,1.0,0.0,76463,0
7699,1.0,0.0,28640,0
22439,1.0,0.0,76460,0
20234,1.0,0.0,68820,0
22437,1.0,0.0,76458,0
7702,1.0,0.0,28644,0
22442,1.0,0.0,76464,0
20235,1.0,0.0,68821,0
7711,1.0,0.0,28659,0
7712,1.0,0.0,28660,0
7716,1.0,0.0,28667,0
20237,1.0,0.0,68823,0
7718,1.0,0.0,28669,0
20238,1.0,0.0,68824,0
7706,1.0,0.0,28649,0
22426,1.0,0.0,76444,0
22444,1.0,0.0,76469,0
20229,1.0,0.0,68814,0
10950,1.0,0.0,40845,0
20221,1.0,0.0,68789,0
7663,1.0,0.0,28581,0
10944,1.0,0.0,40828,0
22457,1.0,0.0,76511,0
7667,1.0,0.0,28585,0
20231,1.0,0.0,68816,0
7674,1.0,0.0,28606,0
20224,1.0,0.0,68792,0
7680,1.0,0.0,28615,0
10941,1.0,0.0,40824,0
20227,1.0,0.0,68812,0
7688,1.0,0.0,28624,0
7689,1.0,0.0,28626,0
10943,1.0,0.0,40827,0
7651,1.0,0.0,28556,0
7719,1.0,0.0,28670,0
10935,1.0,0.0,40813,0
10910,1.0,0.0,40472,0
22395,1.0,0.0,76357,0
7744,1.0,0.0,28709,0
7748,1.0,0.0,28720,0
20266,1.0,0.0,68860,0
7742,1.0,0.0,28707,0
10905,1.0,0.0,40456,0
10904,1.0,0.0,40447,0
20271,1.0,0.0,68865,0
7762,1.0,0.0,28743,0
7768,1.0,0.0,28752,0
10897,1.0,0.0,40409,0
22376,1.0,0.0,76261,0
22385,1.0,0.0,76273,0
10936,1.0,0.0,40815,0
20260,1.0,0.0,68853,0
22401,1.0,0.0,76367,0
22421,1.0,0.0,76435,0
22419,1.0,0.0,76432,0
10934,1.0,0.0,40810,0
7727,1.0,0.0,28681,0
10931,1.0,0.0,40806,0
22415,1.0,0.0,76427,0
10914,1.0,0.0,40489,0
7730,1.0,0.0,28684,0
10927,1.0,0.0,40763,0
7735,1.0,0.0,28693,0
7739,1.0,0.0,28701,0
20254,1.0,0.0,68843,0
20256,1.0,0.0,68846,0
22402,1.0,0.0,76370,0
7731,1.0,0.0,28685,0
20126,1.0,0.0,68634,0
7647,1.0,0.0,28552,0
20212,1.0,0.0,68778,0
20158,1.0,0.0,68714,0
20160,1.0,0.0,68716,0
10984,1.0,0.0,40965,0
7536,1.0,0.0,28351,0
7539,1.0,0.0,28357,0
7546,1.0,0.0,28369,0
22537,1.0,0.0,76690,0
22527,1.0,0.0,76673,0
20168,1.0,0.0,68725,0
10982,1.0,0.0,40962,0
20170,1.0,0.0,68727,0
20171,1.0,0.0,68728,0
10973,1.0,0.0,40935,0
20180,1.0,0.0,68739,0
7549,1.0,0.0,28375,0
10985,1.0,0.0,40972,0
10993,1.0,0.0,41002,0
7488,1.0,0.0,28139,0
20131,1.0,0.0,68640,0
7493,1.0,0.0,28160,0
11028,1.0,0.0,41095,0
22556,1.0,0.0,76844,0
11027,1.0,0.0,41093,0
10986,1.0,0.0,40977,0
22554,1.0,0.0,76837,0
22552,1.0,0.0,76832,0
11022,1.0,0.0,41080,0
20139,1.0,0.0,68651,0
22548,1.0,0.0,76823,0
22546,1.0,0.0,76820,0
20149,1.0,0.0,68663,0
20135,1.0,0.0,68644,0
22468,1.0,0.0,76538,0
22514,1.0,0.0,76653,0
20181,1.0,0.0,68740,0
22487,1.0,0.0,76621,0
7627,1.0,0.0,28518,0
10956,1.0,0.0,40858,0
20203,1.0,0.0,68766,0
10955,1.0,0.0,40856,0
7631,1.0,0.0,28523,0
7625,1.0,0.0,28515,0
7633,1.0,0.0,28526,0
22478,1.0,0.0,76566,0
22477,1.0,0.0,76565,0
7636,1.0,0.0,28529,0
10954,1.0,0.0,40855,0
10953,1.0,0.0,40854,0
7638,1.0,0.0,28531,0
7635,1.0,0.0,28528,0
22513,1.0,0.0,76652,0
10957,1.0,0.0,40862,0
22493,1.0,0.0,76628,0
22511,1.0,0.0,76650,0
7572,1.0,0.0,28421,0
10970,1.0,0.0,40921,0
7575,1.0,0.0,28425,0
10969,1.0,0.0,40915,0
7583,1.0,0.0,28435,0
10958,1.0,0.0,40863,0
22504,1.0,0.0,76639,0
20189,1.0,0.0,68749,0
7588,1.0,0.0,28442,0
10965,1.0,0.0,40903,0
10964,1.0,0.0,40902,0
20193,1.0,0.0,68755,0
22494,1.0,0.0,76629,0
7585,1.0,0.0,28438,0
11199,1.0,0.0,41775,0
21991,1.0,0.0,74940,0
21988,1.0,0.0,74936,0
9226,1.0,0.0,34614,0
9803,1.0,0.0,36769,0
9232,1.0,0.0,34661,0
21042,1.0,0.0,72060,0
9246,1.0,0.0,34739,0
9225,1.0,0.0,34610,0
21480,1.0,0.0,73084,0
21047,1.0,0.0,72067,0
9796,1.0,0.0,36758,0
9787,1.0,0.0,36744,0
9783,1.0,0.0,36736,0
9272,1.0,0.0,34972,0
9780,1.0,0.0,36727,0
21479,1.0,0.0,73082,0
21062,1.0,0.0,72087,0
9219,1.0,0.0,34498,0
9217,1.0,0.0,34488,0
9195,1.0,0.0,34433,0
9196,1.0,0.0,34434,0
9197,1.0,0.0,34436,0
21026,1.0,0.0,72036,0
9201,1.0,0.0,34449,0
9817,1.0,0.0,36850,0
9808,1.0,0.0,36783,0
9814,1.0,0.0,36793,0
9207,1.0,0.0,34470,0
21033,1.0,0.0,72044,0
9211,1.0,0.0,34476,0
9214,1.0,0.0,34481,0
9215,1.0,0.0,34482,0
9812,1.0,0.0,36790,0
9193,1.0,0.0,34431,0
21063,1.0,0.0,72088,0
9776,1.0,0.0,36720,0
21441,1.0,0.0,73033,0
21440,1.0,0.0,73032,0
9727,1.0,0.0,36538,0
9322,1.0,0.0,35089,0
9326,1.0,0.0,35097,0
21433,1.0,0.0,73024,0
9315,1.0,0.0,35077,0
21432,1.0,0.0,73021,0
21100,1.0,0.0,72156,0
21429,1.0,0.0,73017,0
21101,1.0,0.0,72157,0
21103,1.0,0.0,72166,0
21107,1.0,0.0,72170,0
9342,1.0,0.0,35130,0
9327,1.0,0.0,35098,0
9777,1.0,0.0,36722,0
9314,1.0,0.0,35073,0
9739,1.0,0.0,36556,0
9774,1.0,0.0,36701,0
9290,1.0,0.0,35032,0
9769,1.0,0.0,36615,0
9757,1.0,0.0,36584,0
9292,1.0,0.0,35034,0
9735,1.0,0.0,36550,0
